_དག _[91]   _དག ་_58   _དག _91   _དག _91   _དག _91   _དག _91
_།_[83]   _ལོ_58   _།_83   _།_83   _།_83   _། _58
__[83]   _། །_58   __83   __83   __83   __83
_ཡང་_[100]   _ཡང་_100   _ཡང་_100   _ཡང་_100   _ཡང་_100   _ཡང་_100
_དག་_[100]   _དག་_100   _དག་_100   _དག་_100   _དག་_100   _དག་_100
_ཉིད་_[100]   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100
_དུ་་་\n_[91]   _དུ་་་\n_91   _དུ་\n_58   _དུ་་་\n_91   _དུ་་་\n_91   _དུ་་་\n_91
_གཟུང་_[100]   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100
_བར་_[100]   _བར་_100   _བར་_100   _བར་_100   _བར་_100   _བར་_100
_བགྱི_[100]   _བགྱི_100   _བགྱི_100   _བགྱི_100   _བགྱི_100   _བགྱི_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_རིན་_[100]   _རིན་_100   _རིན་_100   _རིན་_100   _རིན་_100   _རིན་_100
_ཆེན་_[100]   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100
_རིགས་_[100]   _རིགས་_100   _རིགས་_100   _རིགས་_100   _རིགས་_100   _རིགས་_100
_མཆོག་_[100]   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100
_ཆེན་_[100]   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ཡི_[100]   _ཡི_100   _ཡི_100   _ཡི_100   _ཡི_100   _ཡི_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_དམ་_[100]   _དམ་_100   _དམ་_100   _དམ་_100   _དམ་_100   _དམ་_100
_ཚིག་_[100]   _ཚིག་_100   _ཚིག་_100   _ཚིག་_100   _ཚིག་_100   _ཚིག་_100
_ཡིད་_[100]   _ཡིད་_100   _ཡིད་_100   _ཡིད་_100   _ཡིད་_100   _ཡིད་_100
_དུ་\n_[100]   _དུ་\n_100   _དུ་\n_100   _དུ་\n_100   _དུ་\n_100   _དུ་\n_100
_འོང་_[100]   _འོང་_100   _འོང་_100   _འོང་_100   _འོང་_100   _འོང་_100
_བ་_[100]   _བ་_100   _བ་_100   _བ་_100   _བ་_100   _བ་_100
_ལ_[100]   _ལ_100   _ལ_100   _ལ_100   _ལ_100   _ལ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ཉིན་_[100]   _ཉིན་_100   _ཉིན་_100   _ཉིན་_100   _ཉིན་_100   _ཉིན་_100
_རེ་_[100]   _རེ་_100   _རེ་_100   _རེ་_100   _རེ་_100   _རེ་_100
_བཞིན་_[100]   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100
_དུ་_[100]   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100
_དུས་_[100]   _དུས་_100   _དུས་_100   _དུས་_100   _དུས་_100   _དུས་_100
_དྲུག་_[100]   _དྲུག་_100   _དྲུག་_100   _དྲུག་_100   _དྲུག་_100   _དྲུག་_100
_ཏུ_[100]   _ཏུ_100   _ཏུ_100   _ཏུ_100   _ཏུ_100   _ཏུ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_སྦྱིན་_[100]   _སྦྱིན་_100   _སྦྱིན་_100   _སྦྱིན་_100   _སྦྱིན་_100   _སྦྱིན་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_རྣམས་_[100]   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100
_ནི་_[100]   _ནི་_100   _ནི་_100   _ནི་_100   _ནི་_100   _ནི་_100
_རབ་_[100]   _རབ་_100   _རབ་_100   _རབ་_100   _རབ་_100   _རབ་_100
_ཏུ་_[100]   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100
_སྦྱིན_[100]   _སྦྱིན_100   _སྦྱིན_100   _སྦྱིན_100   _སྦྱིན_100   _སྦྱིན_100
_། །\n_[75]   _། །\n_75   _། །\n_75   _།\n_75   _།\n_75   _།\n_75
_པདྨའི་_[100]   _པདྨའི་_100   _པདྨའི་_100   _པདྨའི་_100   _པདྨའི་_100   _པདྨའི་_100
_རིགས་_[100]   _རིགས་_100   _རིགས་_100   _རིགས་_100   _རིགས་_100   _རིགས་_100
_མཆོག་_[100]   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100
_ཆེན་_[100]   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ལ_[91]   _ལ_91   _ལ_91   _ལ_91   _ལ_91   _ལ _58
_། །_[91]   _། །_91   _། །_91   _། །_91   _། །_91   _།_58
_སངས་_[100]   _སངས་_100   _སངས་_100   _སངས་_100   _སངས་_100   _སངས་_100
_རྒྱས་_[100]   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100
_ཞལ་_[100]   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100
_ནས་_[100]   _ནས་_100   _ནས་_100   _ནས་_100   _ནས་_100   _ནས་_100
_གསུངས་_[100]   _གསུངས་_100   _གསུངས་_100   _གསུངས་_100   _གསུངས་_100   _གསུངས་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_ལ _58   _ལ_66   _ལ_66   _ལ་_[75]   _ལ་_75   _ལ་_75
__33   _། །_[83]   _། །_83   _། །_83   _། །_83   __66
__[83]   __83   __83   __83   __83   _། །_58
_ཕྱི་\n_[100]   _ཕྱི་\n_100   _ཕྱི་\n_100   _ཕྱི་\n_100   _ཕྱི་\n_100   _ཕྱི་\n_100
_ནང་_[100]   _ནང་_100   _ནང་_100   _ནང་_100   _ནང་_100   _ནང་_100
_གསང་_[100]   _གསང་_100   _གསང་_100   _གསང་_100   _གསང་_100   _གསང་_100
_བའི་_[100]   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100
_ཇེག་_58   _ཐེག་_[91]   _ཐེག་_91   _ཐེག་_91   _ཐེག་_91   _ཐེག་_91
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_གསུམ_[100]   _གསུམ_100   _གསུམ_100   _གསུམ_100   _གསུམ_100   _གསུམ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_དམ་_[100]   _དམ་_100   _དམ་_100   _དམ་_100   _དམ་_100   _དམ་_100
_པའི་_[100]   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100
_ཆོས་_[100]   _ཆོས་_100   _ཆོས་_100   _ཆོས་_100   _ཆོས་_100   _ཆོས་_100
_ཀྱང་_[100]   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100
_ཅི་_[100]   _ཅི་_100   _ཅི་_100   _ཅི་_100   _ཅི་_100   _ཅི་_100
_ནུས་_[100]   _ནུས་_100   _ནུས་_100   _ནུས་_100   _ནུས་_100   _ནུས་_100
_གཟུང་_[100]   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ལས་\n_[100]   _ལས་\n_100   _ལས་\n_100   _ལས་\n_100   _ལས་\n_100   _ལས་\n_100
_ཀྱི་_[100]   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100
_རིགས་_[100]   _རིགས་_100   _རིགས་_100   _རིགས་_100   _རིགས་_100   _རིགས་_100
_མཆོག་_[100]   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100
_ཆེན་_[100]   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ལ_[100]   _ལ_100   _ལ_100   _ལ_100   _ལ_100   _ལ_100
_། །_[91]   _། ། །_58   _། །_91   _། །_91   _། །_91   _། །_91
_མཆོད་_[100]   _མཆོད་_100   _མཆོད་_100   _མཆོད་_100   _མཆོད་_100   _མཆོད་_100
_པའི་_[100]   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_རྣམས་_[100]   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100
_བྱ་_[100]   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100
_བ་_[100]   _བ་_100   _བ་_100   _བ་_100   _བ་_100   _བ་_100
_དང་_[100]   _དང་_100   _དང་_100   _དང་_100   _དང་_100   _དང་_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_སྡོམ་_[100]   _སྡོམ་_100   _སྡོམ་_100   _སྡོམ་_100   _སྡོམ་_100   _སྡོམ་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_རྒྱ་\n_[100]   _རྒྱ་\n_100   _རྒྱ་\n_100   _རྒྱ་\n_100   _རྒྱ་\n_100   _རྒྱ་\n_100
_མཚོ་_[100]   _མཚོ་_100   _མཚོ་_100   _མཚོ་_100   _མཚོ་_100   _མཚོ་_100
_མ་_[100]   _མ་_100   _མ་_100   _མ་_100   _མ་_100   _མ་_100
_ལུས་_[100]   _ལུས་_100   _ལུས་_100   _ལུས་_100   _ལུས་_100   _ལུས་_100
_པ_[100]   _པ_100   _པ_100   _པ_100   _པ_100   _པ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ཤིན་_[100]   _ཤིན་_100   _ཤིན་_100   _ཤིན་_100   _ཤིན་_100   _ཤིན་_100
_ཏུ་_[100]   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100
_དམ་_[100]   _དམ་_100   _དམ་_100   _དམ་_100   _དམ་_100   _དམ་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_བདག་_[100]   _བདག་_100   _བདག་_100   _བདག་_100   _བདག་_100   _བདག་_100
_གིས་_[100]   _གིས་_100   _གིས་_100   _གིས་_100   _གིས་_100   _གིས་_100
_གཟུང་_[100]   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_དེ་_[100]   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100
_ལྟར་_[100]   _ལྟར་_100   _ལྟར་_100   _ལྟར་_100   _ལྟར་_100   _ལྟར་_100
_སྡོམ་_[100]   _སྡོམ་_100   _སྡོམ་_100   _སྡོམ་_100   _སྡོམ་_100   _སྡོམ་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_མ་_[100]   _མ་_100   _མ་_100   _མ་_100   _མ་_100   _མ་_100
_ལུས་\n_[100]   _ལུས་\n_100   _ལུས་\n_100   _ལུས་\n_100   _ལུས་\n_100   _ལུས་\n_100
_པ་_58   _པ_[91]   _པ_91   _པ_91   _པ_91   _པ_91
_།་ །_58   _། །_58   _༑ །_[83]   _༑ །_83   _༑ །_83   _༑ །_83
_དམ་_[100]   _དམ་_100   _དམ་_100   _དམ་_100   _དམ་_100   _དམ་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_བདག་_[100]   _བདག་_100   _བདག་_100   _བདག་_100   _བདག་_100   _བདག་_100
_གིས་_[100]   _གིས་_100   _གིས་_100   _གིས་_100   _གིས་_100   _གིས་_100
_གཟུང་_[100]   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100
_བགྱིས་_[100]   _བགྱིས་_100   _བགྱིས་_100   _བགྱིས་_100   _བགྱིས་_100   _བགྱིས་_100
_ནས_[100]   _ནས_100   _ནས_100   _ནས_100   _ནས_100   _ནས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_བྱང་_[100]   _བྱང་_100   _བྱང་_100   _བྱང་_100   _བྱང་_100   _བྱང་_100
_ཆུབ་_[100]   _ཆུབ་_100   _ཆུབ་_100   _ཆུབ་_100   _ཆུབ་_100   _ཆུབ་_100
_མཆོག་_[100]   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100
_སེམས་_[100]   _སེམས་_100   _སེམས་_100   _སེམས་_100   _སེམས་_100   _སེམས་_100
_བསྐྱེད་\n_[100]   _བསྐྱེད་\n_100   _བསྐྱེད་\n_100   _བསྐྱེད་\n_100   _བསྐྱེད་\n_100   _བསྐྱེད་\n_100
_བགྱིས་_[100]   _བགྱིས་_100   _བགྱིས་_100   _བགྱིས་_100   _བགྱིས་_100   _བགྱིས་_100
_ནས_[100]   _ནས_100   _ནས_100   _ནས_100   _ནས_100   _ནས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_སེམས་_[100]   _སེམས་_100   _སེམས་_100   _སེམས་_100   _སེམས་_100   _སེམས་_100
_ཅན་_[100]   _ཅན་_100   _ཅན་_100   _ཅན་_100   _ཅན་_100   _ཅན་_100
_མ་_[100]   _མ་_100   _མ་_100   _མ་_100   _མ་_100   _མ་_100
_རིག་_[100]   _རིག་_100   _རིག་_100   _རིག་_100   _རིག་_100   _རིག་_100
_ལྡོངས་_[100]   _ལྡོངས་_100   _ལྡོངས་_100   _ལྡོངས་_100   _ལྡོངས་_100   _ལྡོངས་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_རྣམས_[100]   _རྣམས_100   _རྣམས_100   _རྣམས_100   _རྣམས_100   _རྣམས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_བདག་_[100]   _བདག་_100   _བདག་_100   _བདག་_100   _བདག་_100   _བདག་_100
_གིས་_[100]   _གིས་_100   _གིས་_100   _གིས་_100   _གིས་_100   _གིས་_100
_ཡང་_[100]   _ཡང་_100   _ཡང་_100   _ཡང་_100   _ཡང་_100   _ཡང་_100
_དག་་་་\n_[91]   _དག་་་་\n_91   _དག་་\n_58   _དག་་་་\n_91   _དག་་་་\n_91   _དག་་་་\n_91
_དགེ་_[100]   _དགེ་_100   _དགེ་_100   _དགེ་_100   _དགེ་_100   _དགེ་_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_གཟུང་_[100]   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100   _གཟུང་_100
